34344	ORG-POTL1-RIPE	Leslie Ford House Tilbury Docks Tilbury RM18 7EH.
42536	ORG-DTLU1-RIPE	1 New Street Square\nLondon, EC4A 3HQ
34350	ORG-MIL1-RIPE	2 Swan Lane\nEC4R 3AD\nLondon\nUNITED KINGDOM
214579	ORG-HN98-RIPE	413 High Street, London, England, E15 4QZ
50743	ORG-CA939-RIPE	Century House, Station Way, Cheam SM3 8SW
214583	ORG-SSL124-RIPE	355 High Street, London, England, E15 4QZ
50746	ORG-BTL14-RIPE	Britannic House, Merrow Business Park\nGuildford\nGU4 7WA\nUNITED KINGDOM
214590	ORG-FNL37-RIPE	71-75 Shelton Street\nWC2H 9JQ London, UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND*
214592	ORG-GL541-RIPE	Gladelight Limited, Pinecrest, The Beales, Peasemore, RG20 7JX
214594	ORG-QCL10-RIPE	409 High Street, London, England, E15 4QZ
214595	ORG-PSL49-RIPE	373 High Street, London, England, E15 4QZ
214596	ORG-NTL83-RIPE	413 High Street, London, England, E15 4QZ
206405	ORG-INSL6-RIPE	86-90 Paul Street\nEC2A 4NE\nLondon\nUNITED KINGDOM
214599	ORG-ISL104-RIPE	409 High Street, London, England, E15 4QZ
214600	ORG-SSL125-RIPE	413 High Street, London, England, E15 4QZ
214602	ORG-FA790-RIPE	71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ
198219	ORG-CA2451-RIPE	Unit 123585, PO Box 6945, London, W1A 6US
198220	ORG-DA30-RIPE	UNIT 2 6 MILLINGTON ROAD HYDE PARK HAYES\nUB3 4AZ\nLondon\nUNITED KINGDOM
206411	ORG-FL424-RIPE	2nd Floor, College House, 17 King Edwards Road, Ruislip, London, HA4 7AE
198222	ORG-WHC1-RIPE	Watford campus\nHempstead Road\nWatford\nWD17 3EE\nGB
214604	ORG-CSL83-RIPE	357 High Street, London, England, E15 4QZ
214605	ORG-DCL73-RIPE	411 High Street, London, England, E15 4QZ
42579	ORG-CEL2-RIPE	Comtec House 46a Albert Road North\nRH2 9EL\nReigate\nUNITED KINGDOM
198231	ORG-SOL23-RIPE	20-22 Wenlock Road\nN1 7GU\nLondon\nUNITED KINGDOM
214618	ORG-HTBL2-RIPE	Plexal Here East, Queen Elizabeth Olympic Park\nE15 2GW\nStratford, London\nUNITED KINGDOM
214627	ORG-MFL18-RIPE	15 Gibraltar Row\nL3 7HJ\nLiverpool\nUNITED KINGDOM
34407	ORG-WNL12-RIPE	135 Curtain Road\nEC2A 3BX\nLondon\nUNITED KINGDOM
214634	ORG-BAL12-RIPE	68 Langdon Park Road, London, N6 5QG, GB
214637	ORG-OPL15-RIPE	128 City Road, London, United Kingdom, EC1V 2NX
50799	ORG-LDSL2-RIPE	1-3 Strand\nWC2N 5JR\nLondon\nUNITED KINGDOM
42611	ORG-FFL5-RIPE	C/O Dmh Stallard Llp, BARNARDS INN, 86 FETTER LANE\nEC4A 1EN\nLONDON\nUNITED KINGDOM
50807	ORG-SCL7-RIPE	3 The Quadrangle Vision Court, Caxton Place\nCF23 8HA\nCARDIFF\nUNITED KINGDOM
206457	ORG-EAL9-RIPE	Onslow House, Onslow Street , Guildford\nGU1 4TN\nSurrey\nUNITED KINGDOM
214654	ORG-DML15-RIPE	353 High Street, London, England, E15 4QZ
206467	ORG-PCL23-RIPE	The Elms, Chapel Road\nPE22 9PW\nBoston\nUNITED KINGDOM
214661	ORG-ANL60-RIPE	207 Regent Street\nW1B 3HH\nLondon\nUNITED KINGDOM
214663	ORG-DHL34-RIPE	11 Preston Court, Brotton, North Yorkshire, Ts122fa, GB
34442	ORG-XL9-RIPE	58 Portman Road\nRG30 1EA\nReading\nUNITED KINGDOM
42635	ORG-CHL18-RIPE	71-75 Shelton Street, Covent Garden\nWC2H 9JQ\nLondon\nUNITED KINGDOM
50826	ORG-MCUL1-RIPE	399 Park Avenue - 5th floor\n10022\nNew York\nUNITED STATES
214670	ORG-NL614-RIPE	Leigh Works, 116a Bradshawgate, Leigh, WN7 4NP, United Kingdom
206479	ORG-AL1048-RIPE	71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom
214672	ORG-VSL34-RIPE	409 High Street, London, England, E15 4QZ
206483	ORG-RML14-RIPE	3RD, FLOOR, 12 GOUGH SQUARE\nEC4A 3DW\nLONDON\nUNITED KINGDOM
206490	ORG-SBC4-RIPE	Civic Centre, Victoria Avenue\nSS2 6ER\nSouthend-on-Sea\nUNITED KINGDOM
198300	ORG-FL73-RIPE	Forth House\nPirnhall Business Park\nStirling\nFK7 8HW\nGB
198306	ORG-CUSL1-RIPE	The AIG Building\n58 Fenchurch Street London\nEC3M 4AB\nUnited Kingdom
206499	ORG-LL545-RIPE	85 Great Portland Street, First Floor, London, England, W1W 7LT
198312	ORG-SGL15-RIPE	Bridge Court Barn\nHR2 9ES\nKingstone, Hereford\nUNITED KINGDOM
206509	ORG-TCL3-RIPE	Kingston House, Salvesen Way37 Carr Lane\nHU3 4XQ\nHull\nUNITED KINGDOM
206512	ORG-TNL23-RIPE	183 angel place fore street\nn18 2ud\nLONDON\nUNITED KINGDOM
198328	ORG-TL494-RIPE	2 Gresham Street, 3rd Floor\nEC2V 7AD\nLondon\nUNITED KINGDOM
214713	ORG-ANL59-RIPE	405 High Street, London, England, E15 4QZ
214714	ORG-SCCL8-RIPE	45 Fitzroy Street, 4th Floor, Silverstream House\nW1T 6EB\nLondon\nUNITED KINGDOM
214715	ORG-JNL10-RIPE	411 High Street, London, England, E15 4QZ
214716	ORG-WL640-RIPE	128 City Road, London, EC1V 2NX
42689	ORG-INL7-RIPE	Glide House Ground Floor, Building 4, Windmill Road\nBS21 6UJ\nKenn\nUNITED KINGDOM
50882	ORG-ML140-RIPE	London GB
34499	ORG-BHL3-RIPE	Level39, One Canada Square\nE14 5AB\nLondon\nUNITED KINGDOM
198337	ORG-DUL9-RIPE	55 King William street\nEC4R 9AD, London, United Kingdom
206530	ORG-VNSU1-RIPE	Ty Menter, Navigation Park\nCF45 4SN\nAbercynon\nUNITED KINGDOM
214722	ORG-LGEL1-RIPE	30 Old Bailey\nEC4M 7AU\nLondon\nUNITED KINGDOM
50888	ORG-MIL9-RIPE	6 Meadslade\nHartwell\nNorthampton\nNN7 2ES\nUnited Kingdom
50889	ORG-NL90-RIPE	100 Brook Drive Green Park\nRG2 6UJ\nReading\nUNITED KINGDOM
214731	ORG-ENL38-RIPE	61 Bridge Street, Kington, United Kingdom, HR5 3DJ
198351	ORG-SAL13-RIPE	272, Bath Street, Glasgow, G24JR, Scotland, GB
42705	ORG-TCL5-RIPE	6 - 8 James Street\nW1U 1ED\nLondon\nUNITED KINGDOM
198353	ORG-ML183-RIPE	The Ermine Centre, Huntingdon, PE29 6XS
206547	ORG-KHL9-RIPE	The Brickworks, 35-43 Greyfriars Road\nRG1 1NP\nReading\nUNITED KINGDOM
198362	ORG-NL576-RIPE	Vasileiou Kousouli 6\n3020\nLimassol\nCYPRUS
34523	ORG-WSI1-RIPE	24 Orient Way, Pride Park\nDE24 8BY\nDerby\nUNITED KINGDOM
50910	ORG-MDL3-RIPE	701 Stonehouse Park Sperry Way,\nGL10 3UT\nStonehouse, Gloucestershire,\nUNITED KINGDOM
198382	ORG-TUL7-RIPE	Delta House Wavell Road\nM22 5QZ\nManchester\nUNITED KINGDOM
206576	ORG-wTL1-RIPE	One Central Boulevard, Blythe Valley Business Park,\nB90 8BG\nSolihull\nUNITED KINGDOM
50930	ORG-RL235-RIPE	1 Stanley Road\nBR2 9JE\nBromley\nUNITED KINGDOM
198386	ORG-OP47-RIPE	50 Pall Mall\nSW1Y 5JH\nLondon\nUNITED KINGDOM
214770	ORG-RHL22-RIPE	71-75 Shelton Street, Covent Garden\nWC2H 9JQ\nLondon\nUNITED KINGDOM
34555	ORG-CL113-RIPE	Unit A, Seacroft Trade Park, Coal Road\nLS14 2AQ\nLeeds\nUNITED KINGDOM
50948	ORG-AL403-RIPE	3rd floor, Chiswick Park Building 4, 566 Chiswick High Road\nW4 5YE\nLondon\nUNITED KINGDOM
198412	ORG-RNL24-RIPE	Dantyszka 2d/12\n81-263\nGdynia\nPOLAND
50957	ORG-ML145-RIPE	Iomart, 6 Atlantic Quay 55 Robertson Street\nG2 8JD\nGlasgow\nUNITED KINGDOM
42775	ORG-ATL38-RIPE	272 BATH STREET, GLASGOW, SCOTLAND, G2 4JR
214808	ORG-DCTL4-RIPE	413 High Street, London, England, E15 4QZ
198426	ORG-VL360-RIPE	The Grange, 100 High Street\nN14 6PW\nLondon\nUNITED KINGDOM
34587	ORG-HML2-RIPE	Hillside, Festival Way\nST1 5SH\nSTOKE-ON-TRENT\nUNITED KINGDOM
50972	ORG-JO10-RIPE	Benwell House, 15-21 Benwell Road\nLondon\nN7 7BL
206626	ORG-PSDL1-RIPE	Suite 5, Hillfields House, Castleman Way\nBH24 3BA\nRingwood\nUNITED KINGDOM
214818	ORG-WW80-RIPE	Will Wilson, Unit 139251, PO Box 7169, Poole, BH15 9EL
214819	ORG-TL888-RIPE	9 Bartle House\nOxford Court\nManchester\nUnited Kingdom\nM2 3WQ
206629	ORG-HPS3-RIPE	Clive House\n70 Petty France\nSW1 9EX\nLondon\nUNITED KINGDOM
198440	ORG-MSL15-RIPE	Apex Plaza, 3 Forbury Road,\nRG1 1AX\nReading\nUNITED KINGDOM
34611	ORG-MA1649-RIPE	Runway House, North Weald Airfield, North Weald, Esse, CM16 6HR
51005	ORG-TL169-RIPE	LU405 The Light Bulb 1 Filament Walk Wandsworth SW18 4GQ
34623	ORG-NL39-RIPE	Fergusson House 124 - 128 City Road\nEC1V 2NX\nLondon\nUNITED KINGDOM
34625	ORG-OL90-RIPE	85 Great Portland Street\nW1W 7LT\nLondon\nUNITED KINGDOM
198466	ORG-MA548-RIPE	74 Harwoods road, Watford, WD18 7RE
198472	ORG-MCC11-RIPE	Manchester City Council, Town Hall, Albert Square, Manchester M2 5DB
206664	ORG-FUL8-RIPE	6th Floor, 88 Leadenhall Street\nEC3A 3BP\nLondon\nUNITED KINGDOM
42831	ORG-UDSL2-RIPE	Continuity House, 205 Torrington Avenue\nCV4 9UT\nCOVENTRY\nUNITED KINGDOM
34640	ORG-COL4-RIPE	London Fruit And Wool Exchange, 1 Duval Square\nE1 6PW\nLondon\nUNITED KINGDOM
206671	ORG-NM62-RIPE	88 Stoke Road, Plymouth, PL1 5JG, United Kingdom
206681	ORG-IL376-RIPE	5 Lancaster Court, Coronation Road\nHP12 3TD\nHigh Wycombe\nUNITED KINGDOM
206682	ORG-LNL14-RIPE	6 Digital Park, Pacific Quay\nM50 1DR\nSalford\nUNITED KINGDOM
34654	ORG-ML9-RIPE	Elwes House 19 Church Walk\nPE29 6XS\nPeterborough\nUNITED KINGDOM
206686	ORG-NU1-RIPE	Minerva House, Edmund Halley Road, Oxford Science Park\nOX4 4DQ\nOxford\nUNITED KINGDOM
214880	ORG-SA5385-RIPE	20 Graham Road, London, England, NW4 3HE
206689	ORG-BFCL3-RIPE	Riverside Building, 2 Kings Inch Way\nPA4 8YU\nRenfrew\nUNITED KINGDOM
206690	ORG-BFCL3-RIPE	Riverside Building, 2 Kings Inch Way\nPA4 8YU\nRenfrew\nUNITED KINGDOM
51043	ORG-ATSL4-RIPE	Pipewell Quay Pipewellgate\nNE8 2BJ\nGateshead\nUNITED KINGDOM
34660	ORG-RGL21-RIPE	Unit 11, Fieldhouse Way\nS4 7SF\nSheffield\nUNITED KINGDOM
42853	ORG-HGCL1-RIPE	IBEO, 17F, 99 Cheung Fai Road\nNIL\nTsing Yi\nHONG KONG
51047	ORG-TNET2-RIPE	RAD Labs\n64 Cropley Street\nLondon\nN1 7GX\nUK
51048	ORG-NCL11-RIPE	5th Floor The Grange 100 High Street, Southgate\nN14 6BN\nLondon\nUNITED KINGDOM
214894	ORG-CL775-RIPE	9 Ashley Road, London, United Kingdom, N19 3AE
51055	ORG-BPL1-RIPE	168 Cowley Road\nCB4 0DL\nCambridge\nUNITED KINGDOM
34675	ORG-PIH2-RIPE	9 Ibstone Ave Bradwell Common Milton Keynes Bucks MK13 8EA United Kingdom
51059	ORG-BSL10-RIPE	Unit 1 8A Stonegate Road\nLS6 4HY\nLeeds\nUNITED KINGDOM
42875	ORG-NCP2-RIPE	Saffron Court\n14b St Cross Street\nLondon\nEC1N 8XA
206715	ORG-UL292-RIPE	20 Wenlock Road, London, England, N1 7GU
42880	ORG-SBCL1-RIPE	110 Pinehurst Road, Farnborough Business Park\nGU14 7BF\nFarnborough, Hampshire\nUNITED KINGDOM
34693	ORG-COL4-RIPE	London Fruit And Wool Exchange, 1 Duval Square\nE1 6PW\nLondon\nUNITED KINGDOM
34697	ORG-EA51-RIPE	70 Gracechurch Street, Suite 423\nEC3V 0HR\nLondon\nUNITED KINGDOM
51082	ORG-ANEL1-RIPE	27 Old Gloucester Street, London, United Kingdom, WC1N 3AX
214924	ORG-TML30-RIPE	3 Braham Street\nLondon\nE1 8EE
206733	ORG-BFCL3-RIPE	Riverside Building, 2 Kings Inch Way\nPA4 8YU\nRenfrew\nUNITED KINGDOM
214927	ORG-PHL17-RIPE	2nd Floor College House 17 King Edwards Road, RUISLIP, London, HA4 7AE UNITED KINGDOM
42902	ORG-CL248-RIPE	30-34, MOORGATE\nEC2R 6DA\nLondon\nUNITED KINGDOM
198554	ORG-VS17-RIPE	Oxford House Bell Business Park Smeaton Close\nHP19 8JR\nAYLESBURY\nUNITED KINGDOM
51100	ORG-KL233-RIPE	2nd Floor, Optimum House, Clippers Quay\nM50 3XP\nSalford\nUNITED KINGDOM
42909	ORG-CDL14-RIPE	13, Queens Road\nBH2 6BA\nBournemouth\nUNITED KINGDOM
206754	ORG-AM370-RIPE	83 Nimmo Avenue\nPH1 2PU\nPerth\nUNITED KINGDOM
34737	ORG-QL7-RIPE	CODY TECHNOLOGY PARK IVELY ROAD\nGU14 0LX\nFARNBOROUGH\nUNITED KINGDOM
34745	ORG-TP16-RIPE	York Road\nThirsk\nNorth Yorkshire\nYO7 3BX\nUK
34746	ORG-EKL1-RIPE	20 Gracechurch Street\nEC3V 0BG\nLondon\nUNITED KINGDOM
214974	ORG-ZNL10-RIPE	14/2e Docklands Business Centre\n10-16 Tiller Road\nE14 8PX London\nUNITED KINGDOM
42944	ORG-TUL8-RIPE	30 St. John Street\nEC1M 4AY\nLONDON\nUNITED KINGDOM
206792	ORG-ZACH2-RIPE	Zachary Buller, Unit 98173, PO Box 7169, Poole, BH15 9EL
206798	ORG-HT57-RIPE	Earley East, Thames Valley Park Drive\nRG6 1PT\nReading\nUNITED KINGDOM
206800	ORG-EAL9-RIPE	Onslow House, Onslow Street , Guildford\nGU1 4TN\nSurrey\nUNITED KINGDOM
51159	ORG-TBL27-RIPE	Bramling House, Bramling\nCT3 1NB\nCanterbury\nUNITED KINGDOM
215000	ORG-COUN1-RIPE	Ash House, Llancayo Farm, Llancayo, Usk, United Kingdom
215002	ORG-PRI3-RIPE	Unit 29 Highcroft Industrial Estate\nEnterprise Road\nPO8 0BT\nUNITED KINGDOM
215003	ORG-ITL79-RIPE	61 Bridge Street, Kington, United Kingdom, HR5 3DJ
42973	ORG-MML1-RIPE	Turing House, Archway 5, Manchester\nM15 5RL\nManchester\nUNITED KINGDOM
198623	ORG-iL246-RIPE	20-22 Wenlock Road\nLondon\nN1 7GU\nUNITED KINGDOM
215008	ORG-ESL23-RIPE	2nd Floor, North Mill, Darley Abbey Mills\nDE22 1DZ\nDerby\nUNITED KINGDOM
198628	ORG-FP20-RIPE	Dukes Court, Duke Street, Woking GU215BH
34790	ORG-TNL8-RIPE	ATIC, Loughborough University Science & Enterprise Park 5 Oakwood Drive\nLE11 3QF\nLoughborough\nUNITED KINGDOM
206822	ORG-CL248-RIPE	30-34, MOORGATE\nEC2R 6DA\nLondon\nUNITED KINGDOM
198636	ORG-CL734-RIPE	Beddow Hall, St. Pauls Road, Southsea, England, PO5 4AQ
215022	ORG-JH85-RIPE	113 Norman Road, Leytonstone, London, London, E114RJ, GB
34816	ORG-ASHL1-RIPE	240 Blackfriars Road\nSE1 8NW\nLondon\nUNITED KINGDOM
43009	ORG-IL492-RIPE	Fifth Floor, 35-38 New Bridge Street\nEC4V 6BW\nLondon\nUNITED KINGDOM
206848	ORG-CL248-RIPE	30-34, MOORGATE\nEC2R 6DA\nLondon\nUNITED KINGDOM
59395	ORG-SCL33-RIPE	Glebe Farm, Down Street\nRG25 2AD\nDummer, Hampshire\nUNITED KINGDOM
43013	ORG-CTP6-RIPE	Wynyard Park House, Wynyard Avenue\nTS22 5TB\nDurham\nUNITED KINGDOM
215047	ORG-DCL65-RIPE	85 Great Portland Street\nW1W 7LT\nLondon\nUNITED KINGDOM
59402	ORG-VL105-RIPE	9 hestia House, City Walk\nSE1 3ES\nLondon\nUNITED KINGDOM
59410	ORG-BL517-RIPE	147a High Street\nEN8 7AP\nWaltham Cross\nUNITED KINGDOM
215058	ORG-IPL31-RIPE	61 Bridge Street, Kington, United Kingdom, HR5 3DJ
51221	ORG-LL142-RIPE	1A Nicholas Road\nW11 4AN\nLondon\nUNITED KINGDOM
51222	ORG-CMUP1-RIPE	66 Prescot Street, London. E1 8HG.
206870	ORG-BL442-RIPE	The Scalpel 18th Floor 52 Lime Street\nEC3M 7AF\nLondon\nUNITED KINGDOM
215066	ORG-AL1007-RIPE	The Hollies, 16 St Johns Street\nBridgnorth\nShropshire\nWV15 6AG
206877	ORG-SA5477-RIPE	Portland House, Belmont Business Park, Durham, County Durham, DH1 1TW, GB
34846	ORG-CC15-RIPE	News Corp UK and Ireland Limited\n1 London Bridge Street\nLondon\nSE1 9GF
215071	ORG-SSL121-RIPE	Private Residence
59426	ORG-IL695-RIPE	27 Old Gloucester Street, London, United Kingdom, WC1N 3AX
198690	ORG-FIBR3-RIPE	78-84 Bell Street, Dundee, DD1 1RQ, United Kingdom
34854	ORG-MER2-RIPE	27 Old Gloucester Street\nLondon\nUnited Kingdom\nWC1N 3AX
59439	ORG-TVFL2-RIPE	C/O Zedra, Booths Hall Booths Park 3, Chelford Road\nWA16 8GS\nKnutsford Cheshire\nUNITED KINGDOM
206895	ORG-AP150-RIPE	20-22 Wenlock Road\nLondon, N1 7GU\nEngland\nUnited Kingdom
215089	ORG-FL390-RIPE	71-75, Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom
43059	ORG-ISST2-RIPE	6 Court Road\nWR8 9LP\nStrensham\nUNITED KINGDOM
59445	ORG-INL16-RIPE	Monarch House, 7 Queen Street\nLeeds\nLS1 2TW\nUNITED KINGDOM
51263	ORG-CBL2-RIPE	Old Bourchiers Hall New Road\nCO6 3QU\nAldham\nUNITED KINGDOM
59455	ORG-CTl25-RIPE	Clearstream Operation Centre, Station Road\nCF38 1AF\nChurch Village\nUNITED KINGDOM
198723	ORG-RDG7-RIPE	Whiteknights House\nPO Box 217\nReading\nRG6 6AF\nUnited Kingdom
43079	ORG-MGP3-RIPE	1450 Parkway\nFareham, Hampsh\nPO15 7AF\nUNITED KINGDOM
215112	ORG-TL900-RIPE	18 Crossley Street, Bradford, BD7 3BJ, United Kingdom
215113	ORG-VIHL1-RIPE	20-22 Wenlock Road, London, England, N1 7GU
206924	ORG-BC129-RIPE	6 Windsor Hall, London, E16 1SZ, England, United Kingdom
198736	ORG-SNL15-RIPE	2, Riverside House, Mill Ln\nRG14 5QS\nNewbury\nUNITED KINGDOM
2129	ORG-SBCL1-RIPE	110 Pinehurst Road, Farnborough Business Park\nGU14 7BF\nFarnborough, Hampshire\nUNITED KINGDOM
34900	ORG-COL4-RIPE	London Fruit And Wool Exchange, 1 Duval Square\nE1 6PW\nLondon\nUNITED KINGDOM
206933	ORG-NGL17-RIPE	Room 1.06, First Floor, Blue Fin Building 110 Southwark St, London\nSE1 0SU\nLondon\nUNITED KINGDOM
206934	ORG-BFCL3-RIPE	Riverside Building, 2 Kings Inch Way\nPA4 8YU\nRenfrew\nUNITED KINGDOM
215127	ORG-TL899-RIPE	8 Morven Crescent, Peterhead, Scotland, AB42 1LP
215128	ORG-IISP2-RIPE	27 Turner Close\nTN24 0PQ\nAshford, Kent\nUNITED KINGDOM
206939	ORG-OA304-RIPE	Yospace Technologies Ltd\nChurch House, 18-20 Church Street\nStaines-upon-Thames, TW18 4EP
34914	ORG-SL113-RIPE	Telford House, Corner Hall\nHP3 9HN\nHemel Hempstead\nUNITED KINGDOM
43108	ORG-GL213-RIPE	St.3087, 15 Bell str., St.Andrews, KY16 9UR, United Kingdom
59493	ORG-CVL13-RIPE	128 City Road\nEC1V 2NX\nLondon\nUNITED KINGDOM
51303	ORG-IHHL1-RIPE	210 Pentonville Road\nN1 9JY\nLondon\nUNITED KINGDOM
34920	ORG-PIS3-RIPE	Acton House, Prediswell Park\nWR3 7GD\nWorcester\nUNITED KINGDOM
34922	ORG-NOL8-RIPE	C/O CORPORATION SERVICE COMPANY (UK) LIMITED, 5 CHURCHILL PLACE 10TH FLOOR\nE14 5HU\nLONDON\nUNITED KINGDOM
198768	ORG-OIL17-RIPE	OASIS INFOTECH LIMITED, 128 City Road, London, EC1V 2NX
34930	ORG-BAL5-RIPE	Compass Centre\nNelson Road\nLondon Heathrow Airport\nHounslow\nMiddlesex\nTW6 2GW
34931	ORG-ASL4-RIPE	Unit 5, Rhino Court, Station View, Hazel Grove,\nSK7 5ER\nStockport\nUNITED KINGDOM
34934	ORG-UL3-RIPE	Birley Fields Manchester\nM15 5QJ\nManchester\nUNITED KINGDOM
51318	ORG-SCB3-RIPE	LONDON, UNITED KINGDOM, EC2V 5DD,
51320	ORG-WL36-RIPE	Horizon, Honey Lane\nSL6 6RJ\nMaidenhead\nUNITED KINGDOM
215162	ORG-TL897-RIPE	18 Kings Hill Avenue Kings Hill\nME19 4AE\nWest Malling\nUNITED KINGDOM
43131	ORG-KAY4-RIPE	64A Cumberland Street\nEdinburgh\nEH3 6RE\nUnited Kingdom
198781	ORG-CMSL3-RIPE	90 Fenchurch Street\nEC3M 4BY\nLondon\nUNITED KINGDOM
206976	ORG-KL222-RIPE	61 Richmond Road\nTW1 3AW\nTwickenham\nUNITED KINGDOM
51329	ORG-CNL10-RIPE	Suite 1, 78 Montgomery Street\nEH7 5JA\nEdinburgh\nUNITED KINGDOM
198789	ORG-SISL21-RIPE	61 Bridge Street Kington United Kingdom HR5 3DJ
206984	ORG-LL245-RIPE	124 City Road City Road\nEC1V 2NX\nLondon\nUNITED KINGDOM
59529	ORG-COL4-RIPE	London Fruit And Wool Exchange, 1 Duval Square\nE1 6PW\nLondon\nUNITED KINGDOM
206986	ORG-CL248-RIPE	30-34, MOORGATE\nEC2R 6DA\nLondon\nUNITED KINGDOM
206987	ORG-MN218-RIPE	Marcus Nawrocki I001142 Unit 4 Tunstall Trade Park, Brownhills Road Stoke on Trent ST6 4SE United Kingdom
215184	ORG-MNL49-RIPE	27, Old Gloucester Street, London, United Kingdom, WC1N 3AX
198801	ORG-YHG1-RIPE	Youggle House, 130 Birchwood Boulevard\nBirchwood, Warrington\nWA3 7QH, United Kingdom
59538	ORG-ZNL7-RIPE	1st Floor, Suite 1046, 415 High Street, Stratford\nE15 4QZ\nLondon\nUNITED KINGDOM
215187	ORG-GPMN2-RIPE	61 Bridge Street, Kington, United Kingdom, HR5 3DJ
34967	ORG-DCp1-RIPE	71-75 Shelton Street, Greater London\nWC2H 9JQ\nLondon\nUNITED KINGDOM
206999	ORG-OISL2-RIPE	The Manor House Court Hill\nSN10 5PN\nPotterne\nUNITED KINGDOM
207009	ORG-FPL7-RIPE	Quay House, The Ambury\nBA1 1UA\nBath\nUNITED KINGDOM
34979	ORG-GIL28-RIPE	Run Way House\nCM16 6HR\nNorth Weald\nUNITED KINGDOM
198823	ORG-NITL4-RIPE	White Smithy Farm, Paradise Lane, Hazelwood\nLS24 9NJ\nTadcaster\nUNITED KINGDOM
43178	ORG-TA279-RIPE	8 Hopkins Close\nLondon\nEngland\nN10 2PF
207019	ORG-CL248-RIPE	30-34, MOORGATE\nEC2R 6DA\nLondon\nUNITED KINGDOM
215210	ORG-LNL39-RIPE	28 Sandhills, Wallington, SM6 8JE, England
59565	ORG-CIL28-RIPE	Kiln House, Hall Road\nSS4 1NT\nRochford\nUNITED KINGDOM
59566	ORG-LL354-RIPE	1 Approach Rd\nSW20 8BA\nLondon\nUNITED KINGDOM
59581	ORG-LCC12-RIPE	County Hall, Fishergate\nPR1 0LD\nPreston\nUNITED KINGDOM
207039	ORG-SACL1-RIPE	Electron Building, Fermi Avenue\nOX11 0QR\nHarwell, Oxfordshire\nUNITED KINGDOM
51392	ORG-FL172-RIPE	20-22 Wenlock Road\nN1 7GU\nLondon\nUNITED KINGDOM
198850	ORG-HWL2-RIPE	164 Shaftesbury Avenue\nWC2H 8HL\nLondon\nUNITED KINGDOM
207043	ORG-DSL56-RIPE	60 ST. MARTIN&\nWC2N 4JS LONDON, UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND*
207045	ORG-WEP1-RIPE	WEWORK 145 CITY ROAD\nEC1V 1AZ\nHOXTON\nUNITED KINGDOM
43207	ORG-QCL4-RIPE	The Mill House, Albion Mills, Albion Lane\nHU10 6DN\nWillerby\nUNITED KINGDOM
215242	ORG-DL576-RIPE	5 Brayford Square, London, United Kingdom, E1 0SG
59597	ORG-pA516-RIPE	One Lansdowne Plaza 24 Christchurch Road\nBH1 3NE\nBournemouth\nUNITED KINGDOM
198862	ORG-WMBL1-RIPE	61 Bridge Street, Kington, United Kingdom, HR5 3DJ
198863	ORG-CUPL2-RIPE	Shaftesbury Road\nCB2 8EA\nCambridge\nUNITED KINGDOM
198864	ORG-QMaW9-RIPE	327 Mile End Road\nE1 4NS\nLondon\nUNITED KINGDOM
51409	ORG-SL834-RIPE	17 East Links Tollgate, Chandlers Ford\nSO53 3TG\nEastleigh\nUNITED KINGDOM
215252	ORG-LSL29-RIPE	381 Carlton Hill, Nottingham, NG4 1HW
207072	ORG-NL291-RIPE	4 Modular Business Park, Norton Road\nSG1 2BB\nStevenage\nUNITED KINGDOM
59617	ORG-AD36-RIPE	Sheffield, UK
59619	ORG-BBC6-RIPE	Tony Doyle\nICT Services\nBickerstaffe Building\nTalbot Road\nBlackpool\nFY1 3AH
43236	ORG-BCML1-RIPE	40 Grosvenor Place\nLondon, SW1X 7AW\nUnited Kingdom
59621	ORG-FNL14-RIPE	James House, Mere Park Dedmere Road\nMarlow\nSL7 1FJ\nUNITED KINGDOM
215269	ORG-LL496-RIPE	413 High Street, London, England, E15 4QZ
207080	ORG-BAS20-RIPE	Tuckermarsh Gardens\nTamar lane\nPlymouth\nDevon\nPL20 7HN
51439	ORG-CUSL1-RIPE	The AIG Building\n58 Fenchurch Street London\nEC3M 4AB\nUnited Kingdom
198895	ORG-TL848-RIPE	Holtby House Thwaite Street\nHU16 4QZ\nCottingham\nUNITED KINGDOM
207087	ORG-PL308-RIPE	Armstrong Building Oakwood Drive Loughborough University Science & Enterprise Park\nLE11 3QF\nLoughborough\nUNITED KINGDOM
207089	ORG-ISSL5-RIPE	North Point Faverdale North\nDL3 0PH\nDarlington\nUNITED KINGDOM
59638	ORG-RM251-RIPE	28 Belle Vue Road\nSalisbury\nSP1 3YG
207096	ORG-LWSL4-RIPE	71-75 Shelton Street, Greater London\nWC2H 9JQ\nLondon\nUNITED KINGDOM
43259	ORG-LMBT1-RIPE	Fusion 1, 1000 Parkway, Solent Business Park\nPO15 7AA\nFareham\nUNITED KINGDOM
35071	ORG-XL14-RIPE	Platf9rm, Hove Town Hall Church Road\nBN3 2AF\nHove\nUNITED KINGDOM
207108	ORG-ACL53-RIPE	Flat 2, 4 Clarendon Square\nCV32 5QJ\nLeamington Spa\nUNITED KINGDOM
